solution_id;DESIGNATION;source_id;random_index;ref_epoch;ra;ra_error;dec;dec_error;parallax;parallax_error;parallax_over_error;pm;pmra;pmra_error;pmdec;pmdec_error;ra_dec_corr;ra_parallax_corr;ra_pmra_corr;ra_pmdec_corr;dec_parallax_corr;dec_pmra_corr;dec_pmdec_corr;parallax_pmra_corr;parallax_pmdec_corr;pmra_pmdec_corr;astrometric_n_obs_al;astrometric_n_obs_ac;astrometric_n_good_obs_al;astrometric_n_bad_obs_al;astrometric_gof_al;astrometric_chi2_al;astrometric_excess_noise;astrometric_excess_noise_sig;astrometric_params_solved;astrometric_primary_flag;nu_eff_used_in_astrometry;pseudocolour;pseudocolour_error;ra_pseudocolour_corr;dec_pseudocolour_corr;parallax_pseudocolour_corr;pmra_pseudocolour_corr;pmdec_pseudocolour_corr;astrometric_matched_transits;visibility_periods_used;astrometric_sigma5d_max;matched_transits;new_matched_transits;matched_transits_removed;ipd_gof_harmonic_amplitude;ipd_gof_harmonic_phase;ipd_frac_multi_peak;ipd_frac_odd_win;ruwe;scan_direction_strength_k1;scan_direction_strength_k2;scan_direction_strength_k3;scan_direction_strength_k4;scan_direction_mean_k1;scan_direction_mean_k2;scan_direction_mean_k3;scan_direction_mean_k4;duplicated_source;phot_g_n_obs;phot_g_mean_flux;phot_g_mean_flux_error;phot_g_mean_flux_over_error;phot_g_mean_mag;phot_bp_n_obs;phot_bp_mean_flux;phot_bp_mean_flux_error;phot_bp_mean_flux_over_error;phot_bp_mean_mag;phot_rp_n_obs;phot_rp_mean_flux;phot_rp_mean_flux_error;phot_rp_mean_flux_over_error;phot_rp_mean_mag;phot_bp_rp_excess_factor;phot_bp_n_contaminated_transits;phot_bp_n_blended_transits;phot_rp_n_contaminated_transits;phot_rp_n_blended_transits;phot_proc_mode;bp_rp;bp_g;g_rp;radial_velocity;radial_velocity_error;rv_method_used;rv_nb_transits;rv_nb_deblended_transits;rv_visibility_periods_used;rv_expected_sig_to_noise;rv_renormalised_gof;rv_chisq_pvalue;rv_time_duration;rv_amplitude_robust;rv_template_teff;rv_template_logg;rv_template_fe_h;rv_atm_param_origin;vbroad;vbroad_error;vbroad_nb_transits;grvs_mag;grvs_mag_error;grvs_mag_nb_transits;rvs_spec_sig_to_noise;phot_variable_flag;l;b;ecl_lon;ecl_lat;in_qso_candidates;in_galaxy_candidates;non_single_star;has_xp_continuous;has_xp_sampled;has_rvs;has_epoch_photometry;has_epoch_rv;has_mcmc_gspphot;has_mcmc_msc;in_andromeda_survey;classprob_dsc_combmod_quasar;classprob_dsc_combmod_galaxy;classprob_dsc_combmod_star;teff_gspphot;teff_gspphot_lower;teff_gspphot_upper;logg_gspphot;logg_gspphot_lower;logg_gspphot_upper;mh_gspphot;mh_gspphot_lower;mh_gspphot_upper;distance_gspphot;distance_gspphot_lower;distance_gspphot_upper;azero_gspphot;azero_gspphot_lower;azero_gspphot_upper;ag_gspphot;ag_gspphot_lower;ag_gspphot_upper;ebpminrp_gspphot;ebpminrp_gspphot_lower;ebpminrp_gspphot_upper;libname_gspphot;probs 
16361480689213767688;Gaia DR3 419083413458054169630;41908341345805416968;13380520538;2016.0000008;300.9742758;0.0416994;-10.7923898;0.0270414;2.2318598;0.0454994;49.0525324;8.0446164;1.3478188;0.0532694;-7.9309038;0.0316464;0.2165374;0.1617834;-0.3542254;-0.0790654;-0.0467434;-0.0667704;0.2363104;-0.3258954;-0.2226334;0.2143594;2882;02;2882;02;2.1058494;346.4952704;0.1211564;1.5501124;312;False5;1.3817984;nan4;nan4;nan4;nan4;nan4;nan4;nan4;332;172;0.0773924;442;92;02;0.0244284;68.3201224;02;02;1.0885974;0.0969024;0.4549264;0.2099604;0.3511214;-82.1092994;-12.8304544;-39.0091744;34.1981394;False5;3412;8236.4010618;6.9367254;1187.3616944;15.8980244;402;2737.9039748;17.0670684;160.4202884;16.7449974;392;7951.3620268;18.6317834;426.7633674;14.9967924;1.2978084;02;22;02;32;02;1.7482054;0.8469734;0.9012324;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.2519058;-20.9286798;300.8253028;9.3939358;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9998064;4309.5185554;4300.3393554;4322.7045904;4.5919004;4.5806004;4.6023004;0.0180004;-0.0014004;0.0623004;446.0134894;438.8471074;454.3186954;0.7694004;0.7548004;0.7862004;0.5641004;0.5532004;0.5766004;0.2998004;0.2940004;0.3063004;MARCS1; 1.000
16361480689213767688;Gaia DR3 419083135144227673630;41908313514422767368;2288783118;2016.0000008;301.2561478;0.0510504;-10.7794678;0.0339474;2.2616558;0.0593034;38.1370964;8.2253004;1.4066438;0.0589024;-8.1041308;0.0388954;0.2699604;0.2936434;-0.3717494;-0.2372834;-0.1095254;-0.1171874;0.1651724;-0.4202714;-0.3460214;0.3603804;3282;02;3262;22;0.7183494;353.8147284;0.0000004;0.0000004;312;False5;1.3468154;nan4;nan4;nan4;nan4;nan4;nan4;nan4;382;182;0.0906854;502;132;02;0.0143894;73.3935704;02;02;1.0274364;0.1765814;0.4670684;0.3009694;0.3281444;-94.8709954;-16.0695594;-42.8483394;34.7747844;False5;3952;4780.2421108;3.6408934;1312.9310304;16.4887434;472;1393.3509768;9.0614004;153.7677314;17.4783924;482;4993.1381228;15.7877934;316.2657474;15.5019624;1.3360184;02;32;02;22;02;1.9764304;0.9896494;0.9867814;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.3902608;-21.1739638;301.1025118;9.3488878;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9982584;3795.6662604;3788.6274414;3800.8540044;4.5697004;4.5579004;4.5815004;-0.5141004;-0.5394004;-0.5017004;407.8724984;400.7361154;413.9410104;0.5846004;0.5729004;0.5946004;0.4112004;0.4028004;0.4183004;0.2253004;0.2207004;0.2291004;PHOENIX1; 1.000
16361480689213767688;Gaia DR3 419084234655864345630;41908423465586434568;13987486888;2016.0000008;301.2521898;0.0401804;-10.6396208;0.0281394;2.2909168;0.0472424;48.4931074;8.0180814;1.5091508;0.0452434;-7.8747758;0.0323354;0.1405444;0.2379164;-0.1302824;-0.2187504;-0.2285644;-0.0961664;0.2745144;-0.2697044;-0.3145944;0.2321214;3402;02;3402;02;2.2120734;409.3498544;0.1071264;1.1224784;312;False5;1.3720854;nan4;nan4;nan4;nan4;nan4;nan4;nan4;392;182;0.0659254;492;102;02;0.0072234;71.1652764;02;02;1.0856434;0.2248474;0.4465494;0.3380554;0.3578544;-110.0730514;-12.8843064;-45.0045704;33.6399274;False5;3872;7178.1306028;9.8623664;727.8305054;16.0473384;442;2323.9020998;14.8197564;156.8110964;16.9229984;422;7057.6681588;26.4795254;266.5330514;15.1262434;1.3069664;02;02;02;12;02;1.7967564;0.8756604;0.9210964;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;VARIABLE13;31.5242568;-21.1110878;301.1283128;9.4864538;False5;False5;02;True5;False5;False5;True5;False5;True5;True5;False5;0.0000004;0.0000004;0.9929644;4180.6054694;4142.4667974;4220.3715824;4.4836004;4.4688004;4.5119004;-0.0710004;-0.1439004;0.0157004;529.8292244;520.6353154;536.5017704;0.5761004;0.5513004;0.6144004;0.4157004;0.3973004;0.4438004;0.2252004;0.2157004;0.2399004;PHOENIX1; 1.000
16361480689213767688;Gaia DR3 419084320555213644830;41908432055521364488;12913154908;2016.0000008;301.2062638;0.0586384;-10.6200888;0.0422274;2.2023568;0.0672114;32.7676014;7.8589584;1.4254578;0.0688494;-7.7286038;0.0494074;0.2004964;0.1728614;-0.1237734;-0.2219914;-0.2038694;-0.1629444;0.2282234;-0.2066054;-0.2524684;0.1962874;3382;02;3372;12;0.1329824;351.0292364;0.0000004;0.0000004;312;False5;1.3267594;nan4;nan4;nan4;nan4;nan4;nan4;nan4;392;182;0.0987114;492;122;02;0.0359744;167.9738624;02;02;1.0041604;0.2251704;0.4524614;0.3205894;0.3372884;-122.1447144;-14.3450134;-43.8491524;34.8933144;False5;3772;3348.0115748;3.6801534;909.7478644;16.8753994;432;895.1670658;8.5256564;104.9968574;17.9587824;442;3672.2274458;11.3629224;323.1763314;15.8355714;1.3642114;02;02;02;02;02;2.1232114;1.0833844;1.0398274;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.5226528;-21.0619278;301.0876988;9.5149928;False5;False5;02;True5;False5;False5;False5;False5;False5;True5;False5;0.0000004;0.0000004;0.9929644;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;1; 1.000
16361480689213767688;Gaia DR3 419081887456000755230;41908188745600075528;6542511188;2016.0000008;301.2790278;0.0880504;-10.8646378;0.0608424;2.1187748;0.1032534;20.5201284;8.2266124;1.4310908;0.1104514;-8.1011818;0.0720774;0.3134774;0.2577224;-0.3235484;-0.1418124;-0.0160024;-0.0826804;0.1942794;-0.4671414;-0.2330954;0.3624534;3282;02;3282;02;-1.4091534;303.5775454;0.0000004;0.0000004;312;False5;1.2593004;nan4;nan4;nan4;nan4;nan4;nan4;nan4;372;182;0.1668494;492;112;02;0.0254804;69.6857534;22;02;0.9440614;0.1361874;0.4765044;0.2473464;0.3136374;-71.7214814;-16.0216544;-40.7936334;36.0282364;False5;3952;1794.1341388;1.8363594;977.0061654;17.5527294;452;323.1651548;7.1274754;45.3407594;19.0649814;482;2277.3014798;9.7711114;233.0647284;16.3543434;1.4494274;02;32;02;12;02;2.7106384;1.5122534;1.1983854;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.3177308;-21.2304138;301.1067238;9.2609008;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9990194;3486.0078124;3474.5041504;3505.9196784;4.4169004;4.4070004;4.4382004;-0.3742004;-0.4309004;-0.3104004;439.3186044;423.0578004;470.1877144;1.2187004;1.1914004;1.2541004;0.7910004;0.7729004;0.8146004;0.4982004;0.4874004;0.5124004;MARCS1; 0.800
16361480689213767688;Gaia DR3 419082925120702668830;41908292512070266888;15288396138;2016.0000008;301.0648088;0.1201264;-10.9095478;0.0780064;2.2475528;0.1357724;16.5538204;8.0660094;1.3307748;0.1538394;-7.9554728;0.0854034;0.2506314;-0.0180904;-0.2892924;-0.0617764;-0.0996984;-0.1153994;0.2299724;-0.3831114;-0.1615244;0.1203064;2802;02;2802;02;-0.0199654;286.7161254;0.0000004;0.0000004;312;False5;1.2818584;nan4;nan4;nan4;nan4;nan4;nan4;nan4;322;152;0.2208574;442;92;02;0.0060774;76.4125984;02;02;0.9979374;0.1492964;0.4812994;0.2685474;0.3129264;-131.3910984;-8.5282454;-31.5080514;31.4308384;False5;3312;1332.6261348;1.6238554;820.6560064;17.8755974;392;269.5941318;5.8192434;46.3280414;19.2617664;372;1693.2173558;13.2425814;127.8615804;16.6761134;1.4728904;02;342;02;312;02;2.5856534;1.3861694;1.1994844;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.1785968;-21.0588618;300.8887798;9.2608628;False5;False5;02;False5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9995914;3595.7578124;3591.0192874;3603.5002444;4.3841004;4.3608004;4.3980004;-0.4847004;-0.5339004;-0.4331004;612.8433234;588.0695194;642.1179814;1.2476004;1.2181004;1.2784004;0.8271004;0.8073004;0.8477004;0.4990004;0.4884004;0.5103004;MARCS1; 0.600
16361480689213767688;Gaia DR3 419085467740551206430;41908546774055120648;8617829978;2016.0000008;301.8428388;0.0881804;-10.6262928;0.0605724;2.3828858;0.1002834;23.7616654;8.1346344;1.8271428;0.1039044;-7.9267798;0.0768234;0.1301214;0.1564544;0.0659494;-0.3026634;-0.1852784;-0.2353604;0.2746934;-0.0911734;-0.2668834;0.1954674;3202;02;3192;12;0.1952314;333.4287114;0.0000004;0.0000004;312;False5;1.2950764;nan4;nan4;nan4;nan4;nan4;nan4;nan4;362;172;0.1473874;442;92;02;0.0369294;70.1177064;02;02;1.0067374;0.1499164;0.4886414;0.2296474;0.3834064;-125.2563404;-18.6863904;-44.8166314;41.9258084;False5;3742;2107.0951168;2.3444184;898.7709964;17.3781574;432;473.1609678;8.8976864;53.1779794;18.6510204;422;2470.1851038;9.7216984;254.0898904;16.2660714;1.3968744;02;12;02;12;02;2.3849494;1.2728634;1.1120854;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.8019868;-21.6309688;301.7063808;9.3770118;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9929644;3658.9011234;3634.5571294;3690.5612794;4.6697004;4.6441004;4.6919004;-0.2634004;-0.3027004;-0.2240004;395.3351144;382.1824954;408.6577154;0.9993004;0.9704004;1.0261004;0.6708004;0.6506004;0.6892004;0.3952004;0.3836004;0.4058004;PHOENIX1; 1.000
16361480689213767688;Gaia DR3 419083062988776230430;41908306298877623048;4167469208;2016.0000008;301.1734448;0.0141524;-10.8567968;0.0090314;2.2278818;0.0157474;141.4811404;8.2482354;1.6162958;0.0172684;-8.0883238;0.0103884;0.2398734;0.0775824;-0.3104364;-0.1571534;-0.0459764;-0.1875354;0.2168014;-0.2690234;-0.2956194;0.1955694;3242;3242;3222;22;-1.0314554;660.7908334;0.0843164;10.8228294;312;False5;1.5772854;nan4;nan4;nan4;nan4;nan4;nan4;nan4;372;172;0.0250184;502;102;02;0.0447914;74.6262664;02;02;0.9582804;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;False5;3702;335848.0186248;65.2808914;5144.6606454;11.8720104;472;187762.2933038;87.5919114;2143.6030274;12.1545214;462;213782.1361098;55.1723484;3874.8059084;11.4229674;1.1956144;02;02;02;02;02;0.7315544;0.2825114;0.4490434;-10.8042324;1.4052184;12;212;82;152;34.7988744;5.5911934;0.0000014;895.5117194;19.5573334;6500.0000004;4.0000004;-0.2500004;5552;13.2262444;11.6680944;102;11.2272834;0.0159564;112;nan4;NOT_AVAILABLE13;31.2782428;-21.1331628;301.0056378;9.2902348;False5;False5;02;True5;True5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9999724;6819.8608404;6811.5283204;6828.9575204;4.1978004;4.1909004;4.2039004;-0.5376004;-0.5466004;-0.5287004;435.9833074;433.1618964;439.0885934;0.5227004;0.5181004;0.5276004;0.4550004;0.4509004;0.4593004;0.2463004;0.2441004;0.2487004;A1; 1.000
16361480689213767688;Gaia DR3 419084509533776256030;41908450953377625608;695070428;2016.0000008;301.2617648;0.0709104;-10.5574508;0.0509794;2.1303248;0.0846514;25.1660214;7.6867644;1.1554768;0.0793054;-7.5994228;0.0574464;0.1463344;0.2386624;-0.1252224;-0.2544464;-0.2449674;-0.1111804;0.2601074;-0.3123344;-0.2632344;0.2642174;3192;02;3172;22;-0.9699424;301.6205754;0.0000004;0.0000004;312;False5;1.2782024;nan4;nan4;nan4;nan4;nan4;nan4;nan4;372;182;0.1170064;472;92;02;0.0330144;64.2458424;02;02;0.9603694;0.2571514;0.4466014;0.3986624;0.3445844;-109.8095174;-14.1691024;-44.2207224;34.2704204;False5;3592;2617.8638338;2.4031154;1089.3625494;17.1425004;372;542.9592288;8.7515194;62.0417104;18.5016254;392;3173.3491438;8.3757524;378.8733224;15.9941014;1.4195964;02;22;02;32;02;2.5075244;1.3591254;1.1483994;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.6082668;-21.0846828;301.1550818;9.5648348;False5;False5;02;True5;False5;False5;False5;False5;False5;True5;False5;0.0000004;0.0000004;0.9964874;3564.0715334;3548.7744144;3590.8852544;4.4759004;4.4257004;4.5294004;-0.3931004;-0.4880004;-0.2794004;396.1755984;385.1073004;422.8127144;1.0755004;1.0489004;1.1119004;0.7112004;0.6935004;0.7358004;0.4344004;0.4241004;0.4485004;MARCS1; 0.700
16361480689213767688;Gaia DR3 419086347779763302430;41908634777976330248;8133810048;2016.0000008;301.4870288;0.0172714;-10.6294148;0.0100974;2.2915878;0.0184404;124.2707754;7.9531284;1.4667248;0.0182914;-7.8167118;0.0122084;-0.0750014;0.4188774;0.0729684;-0.3883124;-0.1343024;-0.2805924;0.3912954;-0.0753994;-0.3258474;0.0097624;3172;3172;3152;22;1.9086704;777.2542114;0.0899784;11.4160104;312;False5;1.5754144;nan4;nan4;nan4;nan4;nan4;nan4;nan4;362;172;0.0255404;502;92;02;0.0611164;76.1804504;02;02;1.0765234;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;False5;3732;318041.1419468;60.6070524;5247.5927734;11.9311594;442;177172.5887708;81.8553544;2164.4594734;12.2175514;432;202696.0534588;59.0076984;3435.0781254;11.4807834;1.1944014;02;02;02;02;02;0.7367694;0.2863924;0.4503774;-14.7379844;0.6227304;12;232;52;172;34.1271254;-1.3445664;0.9622744;913.3817144;8.8313924;6750.0000004;4.5000004;0.0000004;5552;nan4;nan4;02;11.2972564;0.0119464;172;nan4;NOT_AVAILABLE13;31.6393388;-21.3156988;301.3592638;9.4479798;False5;False5;02;True5;True5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9999644;6713.9111334;6698.5883794;6729.3427734;4.2424004;4.2357004;4.2490004;-0.5142004;-0.5241004;-0.5038004;426.4920964;423.8139954;429.2916874;0.4783004;0.4717004;0.4849004;0.4151004;0.4092004;0.4210004;0.2248004;0.2216004;0.2279004;A1; 1.000
16361480689213767688;Gaia DR3 419086004182376652830;41908600418237665288;3516526838;2016.0000008;301.6871678;0.0341974;-10.5256318;0.0236694;2.2814618;0.0371154;61.4702724;7.8721984;1.4480948;0.0374214;-7.7378638;0.0259284;0.2917624;0.1733394;-0.1622964;-0.3181454;0.0561094;-0.3184384;0.1158264;-0.2540614;-0.2138934;0.2391764;3002;02;2982;22;1.4313124;337.7829594;0.0547084;0.4251244;312;False5;1.4063084;nan4;nan4;nan4;nan4;nan4;nan4;nan4;352;182;0.0550264;442;92;02;0.0601234;70.6365514;02;02;1.0585464;0.0708654;0.5099234;0.1388474;0.3764634;-127.2279594;-22.5850944;-50.6326874;41.8316504;False5;3512;12156.9588788;11.8207144;1028.4454354;15.4753054;422;4492.0597708;19.4661584;230.7625274;16.2074284;402;11093.5174888;30.4632514;364.1606454;14.6352224;1.2820294;02;82;02;02;02;1.5722064;0.7321234;0.8400824;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;VARIABLE13;31.8300278;-21.4496688;301.5764488;9.5078638;False5;False5;02;True5;False5;False5;True5;False5;True5;True5;False5;0.0000004;0.0000004;0.9998324;4443.3432624;4434.3510744;4452.7001954;4.6294004;4.6206004;4.6404004;-0.0872004;-0.1080004;-0.0687004;410.7633064;406.8537904;414.7233894;0.4294004;0.4128004;0.4445004;0.3204004;0.3079004;0.3319004;0.1697004;0.1631004;0.1758004;PHOENIX1; 1.000
16361480689213767688;Gaia DR3 419082901068280601630;41908290106828060168;6377339188;2016.0000008;301.1459348;0.1095724;-10.8808438;0.0698064;2.1634198;0.1224964;17.6611754;8.2170034;1.5599338;0.1405864;-8.0675748;0.0831204;0.2431494;0.1580114;-0.3967434;-0.1413404;0.0130464;-0.1420834;0.1724524;-0.3827674;-0.2831474;0.2536614;3252;02;3242;12;-2.0970904;281.3020324;0.0000004;0.0000004;312;False5;1.2752874;nan4;nan4;nan4;nan4;nan4;nan4;nan4;372;172;0.2074084;482;112;02;0.0115484;54.8927154;02;02;0.9171204;0.1466944;0.4800664;0.1829564;0.3082664;-151.7919314;-9.7600974;-41.6788564;33.3654254;False5;3782;1390.1626128;1.8775524;740.4122924;17.8297024;452;261.4201588;9.0393794;28.9201454;19.2951954;442;1693.5874428;7.7258024;219.2118534;16.6758774;1.4063164;02;22;12;12;02;2.6193184;1.4654924;1.1538264;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.2426218;-21.1188748;300.9737828;9.2723508;False5;False5;02;False5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9990194;3500.9804694;3471.1582034;3514.4582524;4.5551004;4.4371004;4.5953004;-0.5992004;-0.7865004;-0.5595004;414.1864014;398.4194954;427.4949044;0.9640004;0.9276004;0.9984004;0.6360004;0.6117004;0.6591004;0.3890004;0.3747004;0.4027004;MARCS1; 0.800
16361480689213767688;Gaia DR3 419083829210946214430;41908382921094621448;2269042288;2016.0000008;301.2644028;0.0558054;-10.7194328;0.0371254;2.2722518;0.0649814;34.9679574;8.2212604;1.5035588;0.0669764;-8.0826018;0.0440134;0.2288444;0.2483974;-0.2318754;-0.2462994;-0.0997284;-0.1751294;0.2162454;-0.3234884;-0.3470204;0.2577184;3502;02;3472;32;5.1905094;516.9514774;0.2708374;5.1638884;312;False5;1.3162454;nan4;nan4;nan4;nan4;nan4;nan4;nan4;402;182;0.0984204;492;122;02;0.0171904;30.1845724;02;02;1.2038544;0.1513104;0.4810144;0.2621894;0.3201364;-95.0317994;-16.1338774;-44.4786644;37.2475554;False5;3902;5315.4707248;4.1747764;1273.2349854;16.3735124;442;1329.5349388;10.7683544;123.4668664;17.5292934;452;6039.1850738;13.9102304;434.1542364;15.2954494;1.3862784;12;12;32;02;02;2.2338444;1.1557814;1.0780634;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.4522478;-21.1558418;301.1232798;9.4058968;False5;False5;02;True5;False5;False5;False5;False5;False5;True5;False5;0.0000004;0.0000004;0.9929644;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;1; 1.000
16361480689213767688;Gaia DR3 419084028497427584030;41908402849742758408;13807460458;2016.0000008;301.3451408;0.0267694;-10.6741128;0.0181804;2.2343748;0.0319034;70.0374764;7.1076164;1.4502198;0.0301374;-6.9580948;0.0221464;0.1976454;0.3729634;-0.2371694;-0.2771504;-0.1427604;-0.1021274;0.2391114;-0.3442094;-0.3445024;0.3726574;3042;02;3042;02;3.9071544;408.3207404;0.0864424;2.0227694;312;False5;1.4115934;nan4;nan4;nan4;nan4;nan4;nan4;nan4;352;182;0.0464634;452;92;02;0.0392584;71.3007894;02;02;1.1627854;0.2250854;0.4580524;0.3315584;0.3692754;-71.8264244;-19.0856024;-46.2472274;37.4615974;False5;3452;21286.5212108;14.0570254;1514.2977294;14.8671054;422;7992.0754008;26.7483444;298.7876594;15.5818934;422;19241.8268568;39.3193864;489.3725284;14.0372804;1.2793974;02;12;02;22;02;1.5446134;0.7147874;0.8298254;-85.6095434;14.2220984;22;132;22;92;4.0536984;nan4;nan4;833.9447024;nan4;4250.0000004;3.0000004;-2.0000004;1112;nan4;nan4;02;13.6027984;0.1256474;122;nan4;NOT_AVAILABLE13;31.5323718;-21.2084378;301.2115388;9.4335908;False5;False5;02;True5;True5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9997624;4635.0634774;4605.4736334;4666.6083984;4.3593004;4.3282004;4.4010004;-1.2120004;-1.2543004;-1.1354004;424.3167114;407.9852914;437.2551884;0.9036004;0.8726004;0.9363004;0.6900004;0.6654004;0.7156004;0.3749004;0.3615004;0.3888004;MARCS1; 0.600
16361480689213767688;Gaia DR3 419094676580425190430;41909467658042519048;3799813648;2016.0000008;300.6721138;0.0930654;-10.6060238;0.0684314;2.5269678;0.1055124;23.9494674;8.0538744;1.3916658;0.1190314;-7.9327278;0.0779594;0.2859014;-0.0074484;-0.1654034;-0.0157294;-0.0623244;-0.0364664;0.3828974;-0.3389014;-0.2073974;0.2720664;2842;02;2832;12;0.3927124;300.3993844;0.0000004;0.0000004;312;False5;1.2832554;nan4;nan4;nan4;nan4;nan4;nan4;nan4;322;152;0.1719304;472;122;02;0.0317804;69.9552614;02;02;1.0154954;0.0727614;0.4790454;0.1641384;0.2973784;-91.7893524;-13.3850154;-27.8517614;34.8184554;False5;3392;1809.1420558;1.9737624;916.5960084;17.5436864;422;373.9371288;9.2419734;40.4607474;18.9065464;452;2156.3759938;10.0064854;215.4978494;16.4135844;1.3986264;02;12;02;22;02;2.4929624;1.3628604;1.1301024;nan4;nan4;02;02;02;02;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;02;nan4;nan4;02;nan4;nan4;02;nan4;NOT_AVAILABLE13;31.2975098;-20.5807308;300.5698028;9.6376388;False5;False5;02;True5;False5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9976674;3592.5732424;3585.3010254;3600.9570314;4.8001004;4.7867004;4.8124004;-0.2134004;-0.2423004;-0.1743004;349.7533874;341.9169924;359.5981144;0.9209004;0.8955004;0.9468004;0.6132004;0.5959004;0.6306004;0.3714004;0.3614004;0.3813004;MARCS1; 1.000
16361480689213767688;Gaia DR3 419093687019954547230;41909368701995454728;14061305268;2016.0000008;300.5346008;0.0141924;-10.8003748;0.0098204;2.2466648;0.0161234;139.3457954;8.0477124;1.3586198;0.0163814;-7.9322028;0.0108724;0.1627014;0.0082034;-0.0914544;-0.0464064;-0.1506554;0.0308194;0.4118984;-0.3316894;-0.1623674;0.2534984;2862;2772;2862;02;0.4302154;440.1217654;0.0636774;4.3798114;312;True5;1.5562934;nan4;nan4;nan4;nan4;nan4;nan4;nan4;332;172;0.0236494;462;92;02;0.0358614;77.5410084;02;02;1.0170094;nan4;nan4;nan4;nan4;nan4;nan4;nan4;nan4;False5;3192;177349.1462278;61.8858724;2865.7453614;12.5652944;402;95409.0817668;71.7436524;1329.8609624;12.8895684;392;117868.3872788;78.6427384;1498.7828374;12.0694024;1.2025854;02;02;02;02;02;0.8201674;0.3242744;0.4958934;-14.3269004;2.2867324;12;232;22;162;21.6416914;1.0437064;0.6214414;965.5456544;22.2637794;5750.0000004;4.5000004;-1.0000004;1112;nan4;nan4;02;11.8611984;0.0157394;212;nan4;NOT_AVAILABLE13;31.0482938;-20.5409508;300.3952278;9.4751768;False5;False5;02;True5;True5;False5;False5;False5;True5;True5;False5;0.0000004;0.0000004;0.9999284;6057.6816414;6041.7465824;6078.0180664;4.3088004;4.3043004;4.3138004;-0.4310004;-0.4444004;-0.4154004;439.8349914;437.1140144;442.6300964;0.2866004;0.2777004;0.2972004;0.2431004;0.2354004;0.2523004;0.1317004;0.1275004;0.1366004;MARCS1; 1.000
